,Date,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Year,Month,day,hour,DayOfWeek,WeekOfYear,Week_Weekend,BusinessHours,Season
42897,21-02-23 9:00,19790.751,24986.995,28139.372,1346.396,717,15458,923,0,1351,602,160,0,5196.245,0,602.817,-2,-1.066,0,-20,965.039,1739.353,419.705,28.28,3152.377,3442.57,2287.09,500,50.58,6280.24,46686,3766,17436.661,3176.717,20613,378,0,59.5,35.5,2023,2,21,9,1,8,1,1,1
42898,21-02-23 10:00,19362.634,24706.47,28102.445,1326.914,725,15365,922,0,989,604,318,0,5343.835,0,458.234,-2,-1.6,0,-15,926.087,1951.536,491.581,26.771,3395.975,3442.57,2287.09,500,50.58,6280.24,46686,3766,17666.763,3202,20868,763,0,59.5,34.1,2023,2,21,10,1,8,1,1,1
42899,21-02-23 11:00,19316.295,24646.569,28071.499,1386.343,743,15227.4,922,0,602,605,902,0,5330.273,0,324.628,-2,-1.733,0,-6,859.01,2035.657,503.857,26.406,3424.93,3442.57,2287.09,500,50.58,6280.24,46686,3766,17801.104,3202,21003,104,0,59.5,34.1,2023,2,21,11,1,8,1,1,1
42900,21-02-23 12:00,18986.009,24441.357,27850.746,1395.33,754,15003,923,0,431,605,973,0,5455.347,0,302.609,-2,-1.6,0,-2,834.152,2044.104,504.389,26.744,3409.389,3442.57,2287.09,500,50.58,6280.24,46686,3766,17861.776,3236.2,21097,976,0,58.5,33.7,2023,2,21,12,1,8,1,1,1
42901,21-02-23 13:00,18902.765,24472.755,27800.613,1368.544,823,14804,922,0,837,603,510,0,5569.99,0,422.365,-2,-1.6,0,-15,750.064,2041.401,505.848,30.545,3327.858,3442.57,2287.09,500,50.58,6280.24,46686,3766,17847.905,3354.35,21202,255,0,58,32.5,2023,2,21,13,1,8,1,1,1
42902,21-02-23 14:00,18936.693,24663.676,27956.756,1346.182,829,14829,922,0,1204,602,122,0,5726.984,0,454.759,-2,-1.066,0,-23,781.898,1977.72,503.612,29.85,3293.08,3442.57,2287.09,500,50.58,6280.24,46686,3766,17665.227,3743,21408,227,0,57,31.4,2023,2,21,14,1,8,1,1,1
42903,21-02-23 15:00,19452.724,25382.096,28516.824,1293.844,815,14932,922,0,1587,601,164,0,5929.372,0,456.724,-2,0,0,-23,762.585,1842.457,503.88,25.806,3134.728,3442.57,2287.09,500,50.58,6280.24,46686,3766,17549.835,3743.733,21293,569,0,57,31,2023,2,21,15,1,8,1,1,1
42904,21-02-23 16:00,20527.833,26564.883,29411.155,1334.732,808,15386,922,30,1598,606,736,0,6037.05,0,456.833,-1,0,0,-14,728.87,1585.153,500.978,31.271,2846.272,3442.57,2287.09,500,50.58,6280.24,46686,3766,17409.082,3732.45,21141,532,0,57,30.6,2023,2,21,16,1,8,1,1,1
42905,21-02-23 17:00,21241.28,27240.431,29586.973,1346.93,785,15633,922,121,1684,602,937,0,5999.151,0,566.28,0,0,0,-9,756.58,1067.251,490.703,32.008,2346.542,3442.57,2287.09,500,50.58,6280.24,46686,3766,16559.31,4178.9,20738,21,0,55.5,29.4,2023,2,21,17,1,8,1,2,1
42906,21-02-23 18:00,22354.557,28296.607,29953.288,1458.966,742,15961,922,124,1824,603,1399,0,5942.05,0,784.557,0,0,0,-5,878.649,307.097,455.361,15.574,1656.681,3442.57,2287.09,500,50.58,6280.24,46686,3766,16679.406,3703.383,20382,789,0,54,28.2,2023,2,21,18,1,8,1,2,1
42907,21-02-23 19:00,23005.822,29405.087,30662.983,1462.939,776,16123.1,922,135,1794,604,1858,0,6399.265,0,796.722,0,0,0,-3,845.395,12.133,393.504,6.864,1257.896,3442.57,2287.09,500,50.58,6280.24,46686,3766,16610.181,3524.45,20134,631,0,52.5,27.4,2023,2,21,19,1,8,1,2,1
42908,21-02-23 20:00,21954.437,28309.631,29373.019,1455.13,746,16138,922,108,1815,604,1040,0,6355.194,0,599.437,0,0,0,-18,661.491,0.444,394.029,7.424,1063.388,3442.57,2287.09,500,50.58,6280.24,46686,3766,16454.416,3767,20221,416,0,50.5,27,2023,2,21,20,1,8,1,2,1
42909,21-02-23 21:00,20320.657,26118.273,27070.798,1355.097,749,16116.74,922,0,1284,601,255,0,5797.616,0,470.05,-2,-2.133,0,-73,589.579,0,355.366,7.58,952.525,3442.57,2287.09,500,50.58,6280.24,46686,3766,16717.654,3488.917,20206,571,0,49,25.8,2023,2,21,21,1,8,1,0,1
42910,21-02-23 22:00,19359.606,24291.384,24967.411,1187.976,791,16305,922,0,668,605,41,0,4931.778,0,466.805,-2,-3.199,0,-434,568.739,0,99.467,7.821,676.027,3442.57,2287.09,500,50.58,6280.24,46686,3766,16650.183,3312.6,19962,783,0,48.5,25,2023,2,21,22,1,8,1,0,1
42911,21-02-23 23:00,18291.853,22937.967,23584.53,1118.698,763,15921,922,0,670,522,0,0,4646.114,0,76.319,-2,-3.466,0,-577,573.885,0,65.619,7.059,646.563,3442.57,2287.09,500,50.58,6280.24,46686,3766,17152.925,3155,20307,925,0,49,25,2023,2,21,23,1,8,1,0,1
42912,22-02-23 0:00,18413.534,22345.184,22885.42,1129.168,695,15803,922,0,651,605,40,0,3931.65,0,0,-2,-3.466,0,-297,492.662,0,38.387,9.187,540.236,3442.57,2287.09,500,50.58,6280.24,46686,3766,17339.453,3160,20499,453,0,49,25,2023,2,22,0,2,8,1,0,1
42913,22-02-23 1:00,17973.801,21932.146,22503.586,1119.377,692,15898,922,0,651,606,0,0,3958.346,0,0,-2,-3.199,0,-790,510.33,0,38.849,22.261,571.44,3442.57,2287.09,500,50.58,6280.24,46686,3766,17308.459,3131.283,20439,742,0,49,25,2023,2,22,1,2,8,1,0,1
42914,22-02-23 2:00,18074.534,21894.483,22360.853,1106.981,692,16363,923,0,615,603,0,0,3819.949,0,0,-2,-3.466,0,-1116,399.001,0,38.967,28.402,466.37,3442.57,2287.09,500,50.58,6280.24,46686,3766,17097.381,3089.667,20187,47,0,49.5,25,2023,2,22,2,2,8,1,0,1
42915,22-02-23 3:00,18164.801,22065.359,22453.302,1125.112,692,16484,923,0,612,605,0,0,3900.558,0,0,-2,-3.199,0,-1146,334.189,0,36.582,17.172,387.943,3442.57,2287.09,500,50.58,6280.24,46686,3766,17033.398,2893,19926,398,0,50,25.4,2023,2,22,3,2,8,1,0,1
42916,22-02-23 4:00,19393.274,23403.582,23806.99,1230.275,698,16678,922,0,574,599,59,0,4010.307,0,0.74,-2,-3.466,0,-132,342.697,0,35.117,25.594,403.408,3442.57,2287.09,500,50.58,6280.24,46686,3766,16708.299,2788,19496,299,0,50,25.4,2023,2,22,4,2,8,1,0,1
42917,22-02-23 5:00,21127.551,26008.619,26613.914,1265.635,711,17004,923,0,648,604,864,0,4881.068,0,387.017,-2,-3.466,0,-8,478.856,0.07,99.432,26.937,605.295,3442.57,2287.09,500,50.58,6280.24,46686,4097,16402.593,2761.6,19164,193,0,50,25.4,2023,2,22,5,2,8,1,0,1
42918,22-02-23 6:00,22169.781,27193.752,27972.114,1187.233,728,17201,923,0,632,602,1631,0,5023.972,0,463.98,-2,-3.199,0,-6,471.347,79.186,201.67,26.159,778.362,3442.57,2287.09,500,50.58,6280.24,46686,4097,16238.07,2644,18882,7,0,48.5,25,2023,2,22,6,2,8,1,0,1
42919,22-02-23 7:00,21030.191,25973.024,27467.6,1195.326,718,17214,922,0,378,599,798,0,4942.833,0,416.657,-2,-3.466,0,-10,451.245,755.612,261.653,26.066,1494.576,3442.57,2287.09,500,50.58,6280.24,46686,4097,16013.894,2565.367,18579,26,0,47,24.2,2023,2,22,7,2,8,1,0,1
42920,22-02-23 8:00,21117.832,26270.64,28433.868,1239.848,719,17352.9,922,0,499,606,862,0,5152.809,0,173.131,-2,-3.199,0,-11,376.906,1401.007,357.767,27.548,2163.228,3442.57,2287.09,500,50.58,6280.24,46686,4097,16143.194,2636.517,18779,711,0,47,24.2,2023,2,22,8,2,8,1,1,1
42921,22-02-23 9:00,20558.926,26051.052,28539.077,1276.954,730,17216,922,0,493,603,468,0,5492.126,0,151.125,-2,-3.199,0,-19,359.731,1697.829,402.13,28.335,2488.025,3442.57,2287.09,500,50.58,6280.24,46686,4097,16150.794,2701,18851,794,0,45.6,23.2,2023,2,22,9,2,8,1,1,1
42922,22-02-23 10:00,20125.594,25805.824,28416.543,1282.466,720,17341,922,0,523,606,0,0,5680.23,0,43.926,-2,-3.333,0,-25,266.816,1854.72,460.516,28.667,2610.719,3442.57,2287.09,500,50.58,6280.24,46686,4097,16090.111,2674.933,18765,44,0,45,21.4,2023,2,22,10,2,8,1,1,1
42923,22-02-23 11:00,19858.668,25630.397,28349.119,1366.223,731,17363,922,0,271,602,0,0,5771.729,0,0,-2,-3.333,0,-25,260.233,1927.747,501.267,29.475,2718.722,3442.57,2287.09,500,50.58,6280.24,46686,4097,16028.017,2554.1,18582,117,0,45,21.4,2023,2,22,11,2,8,1,1,1
42924,22-02-23 12:00,19712.221,25372.88,28227.307,1286.724,750,17441.42,922,0,8,605,63,0,5660.659,0,0,-2,-3.199,0,-72,363.643,1963.214,500.319,27.251,2854.427,3442.57,2287.09,500,50.58,6280.24,46686,4097,16097.275,2529.5,18626,775,0,45,21.4,2023,2,22,12,2,8,1,1,1
42925,22-02-23 13:00,19766.668,25365.25,28150.533,1249.054,767,17664,922,0,0,603,0,0,5598.582,0,0,-2,-3.333,0,-184,331.406,1926.651,498.91,28.316,2785.283,3442.57,2287.09,500,50.58,6280.24,46686,4097,15845.892,2528.333,18374,225,0,43.9,21.4,2023,2,22,13,2,8,1,1,1
42926,22-02-23 14:00,20034.528,25678.77,28416.059,1216.355,781,18010.86,922,0,0,604,0,0,5644.242,0,0,-2,-3.333,0,-278,366.143,1843.681,498.339,29.126,2737.289,3442.57,2287.09,500,50.58,6280.24,46686,4074.933,16302.253,1908,18210,253,0,43.9,21.4,2023,2,22,14,2,8,1,1,1
42927,22-02-23 15:00,20609.801,26313.803,28898.421,1248.587,769,18062,923,0,0,604,279,0,5704.003,0,0,-2,-3.199,0,-22,335.564,1722.529,496.138,30.387,2584.618,3442.57,2287.09,500,50.58,6280.24,46686,3766,16277.779,1908,18185,779,0,43.9,21.8,2023,2,22,15,2,8,1,1,1
42928,22-02-23 16:00,21381.711,27078.451,29405.56,1260.673,750,18007,922,2,552,601,422,0,5696.74,0,157.043,-2,-3.333,0,-26,300.427,1502.835,492.435,31.412,2327.109,3442.57,2287.09,500,50.58,6280.24,46686,3766,16090.372,1908,17998,372,0,43.4,21.8,2023,2,22,16,2,8,1,1,1
42929,22-02-23 17:00,21926.447,27686.23,29531.281,1046.128,743,18355,923,0,871,600,155,163.9,5595.884,0,306.779,-2,-3.333,0,-22,299.294,1026.041,486.672,33.044,1845.051,3442.57,2287.09,500,50.58,6280.24,46686,3766,15857.46,1908,17765,46,0,42.9,21.8,2023,2,22,17,2,8,1,2,1
42930,22-02-23 18:00,22379.164,28492.176,29686.927,969.28,731,18448,922,0,827,600,559,283.1,5829.912,0,312.496,-2,-3.333,0,-15,430.622,287.483,444.209,32.437,1194.751,3442.57,2287.09,500,50.58,6280.24,46686,3766,15533.641,2199.633,17733,274,0,42.9,21.8,2023,2,22,18,2,8,1,2,1
42931,22-02-23 19:00,23297.364,29363.768,30394.317,1337.637,722,18699.12,922,0,885,604,1174,0,6066.404,0,312.443,-2,-3.199,0,-16,599.88,11.253,388.443,30.973,1030.549,3442.57,2287.09,500,50.58,6280.24,46686,3766,15404.422,2167.033,17571,455,0,41.8,21,2023,2,22,19,2,8,1,2,1
42932,22-02-23 20:00,22586.571,28070.417,29172.239,1350.879,721,18515,922,0,877,603,658,0,5483.847,0,312.903,-2,-3.333,0,-17,686.491,0.405,385.473,29.453,1101.822,3442.57,2287.09,500,50.58,6280.24,46686,3766,15402.502,2133,17535,502,0,40,20.1,2023,2,22,20,2,8,1,2,1
42933,22-02-23 21:00,20779.59,25804.422,26764.823,1219.261,714,18526,922,0,610,598,0,0,5024.832,0,71.922,-2,-3.333,0,-657,578.262,0,355.611,26.528,960.401,3442.57,2287.09,500,50.58,6280.24,46686,3766,15231.897,2175.867,17407,764,0,38.9,19,2023,2,22,21,2,8,1,0,1
42934,22-02-23 22:00,19908.534,24329.466,24903.614,1186.734,692,18726,922,0,604,602,0,0,4420.932,0,0,-2,-3.466,0,-1632,454.054,0,93.008,27.086,574.148,3442.57,2287.09,500,50.58,6280.24,46686,3766,15280.125,2201,17481,125,0,39.4,19.8,2023,2,22,22,2,8,1,0,1
42935,22-02-23 23:00,18889.801,22991.044,23499.379,1158.721,674,18683,922,0,529,605,0,0,4101.243,0,0,-2,-3.199,0,-2518,418,0,61.47,28.865,508.335,3442.57,2287.09,500,50.58,6280.24,46686,3766,15463.646,2155.533,17619,179,0,41.2,20.1,2023,2,22,23,2,8,1,0,1
42936,23-02-23 0:00,19163.268,22479.444,22974.664,1103.687,666,18727.6,922,0,638,607,0,0,3316.176,0,0,-2,-3.333,0,-2392,432.52,0,35.039,27.661,495.22,3442.57,2287.09,500,50.58,6280.24,46686,4241,14864.44,2149.712,17014,152,0,42.9,21.4,2023,2,23,0,3,8,1,0,1
42937,23-02-23 1:00,18714.801,22094.253,22601.674,1111.487,670,18393,922,0,674,609,0,0,3379.452,0,0,-2,-3.199,0,-2548,444.188,0,35.048,28.185,507.421,3442.57,2287.09,500,50.58,6280.24,46686,4241,15134.296,2139,17273,296,0,45.6,21.4,2023,2,23,1,3,8,1,0,1
42938,23-02-23 2:00,18673.801,22015.432,22499.91,1089.278,672,18370,923,0,658,606,0,0,3341.631,0,0,-2,-3.199,0,-2550,420.306,0,35.106,29.066,484.478,3442.57,2287.09,500,50.58,6280.24,46686,4241,15245.322,2139,17384,322,0,47.5,22.2,2023,2,23,2,3,8,1,0,1
42939,23-02-23 3:00,18783.668,22120.886,22646.426,1097.609,688,18355,922,0,290,606,0,0,3337.219,0,0,-2,-3.333,0,-2072,463.737,0,35.085,26.718,525.54,3442.57,2287.09,500,50.58,6280.24,46686,4241,15327.391,2100.667,17428,58,0,49.5,23,2023,2,23,3,3,8,1,0,1
42940,23-02-23 4:00,19936.668,23414.375,23962.271,1208.739,695,18460,922,0,205,604,0,0,3477.707,0,0,-2,-3.333,0,-944,484.79,0,35.02,28.086,547.896,3442.57,2287.09,500,50.58,6280.24,46686,4241,15308.863,2030.867,17339,73,0,51.5,23,2023,2,23,4,3,8,1,0,1
42941,23-02-23 5:00,21564.634,26020.173,26629.609,1375.721,707,18606,923,0,210,604,581,0,4455.54,0,223.833,-2,-3.199,0,-285,500.953,0.083,88.853,19.547,609.436,3442.57,2287.09,500,50.58,6280.24,46686,4241,15028.792,1949,16977,792,0,53,23,2023,2,23,5,3,8,1,0,1
42942,23-02-23 6:00,22620.84,27189.456,28017.342,1226.153,733,18548,923,0,270,601,929,0,4568.616,0,638.306,-2,-3.466,0,-16,504.837,65.977,230.627,26.445,827.886,3442.57,2287.09,500,50.58,6280.24,46686,4241,14967.092,1949,16916,92,0,52.5,23,2023,2,23,6,3,8,1,0,1
42943,23-02-23 7:00,21482.154,26146.088,27549.559,1200.774,715,18541,923,0,250,602,96,0,4663.934,0,515.353,-2,-3.199,0,-155,445.243,674.125,253.546,30.557,1403.471,3442.57,2287.09,500,50.58,6280.24,46686,4241,14989.813,1949,16938,813,0,51,23.2,2023,2,23,7,3,8,1,0,1
42944,23-02-23 8:00,21574.505,26294.737,28361.982,1326.556,727,18436,922,0,253,604,364,0,4720.232,0,316.971,-2,-3.466,0,-43,330.22,1290.823,417.878,28.324,2067.245,3442.57,2287.09,500,50.58,6280.24,46686,4241,14996.648,1876.2,16872,848,0,51,23,2023,2,23,8,3,8,1,1,1
42945,23-02-23 9:00,21066.303,25901.473,28274.472,1371.725,754,18241,923,0,104,602,268,0,4835.17,0,215.502,-2,-3.199,0,-36,284.678,1563.804,498.077,26.44,2372.999,3442.57,2287.09,500,50.58,6280.24,46686,4241,15292.676,1850,17142,676,0,50.5,23,2023,2,23,9,3,8,1,1,1
42946,23-02-23 10:00,20361.932,25553.318,28175.296,1362.226,739,17755,923,0,0,604,422,0,5191.386,0,1.131,-2,-3.199,0,-77,358.353,1737.331,500.781,25.513,2621.978,3442.57,2287.09,500,50.58,6280.24,46686,4241,15952.349,1861,17813,349,0,50.5,24.2,2023,2,23,10,3,8,1,1,1
42947,23-02-23 11:00,19895.668,25271.816,28109.49,1288.987,734,17571,923,0,0,604,320,0,5376.149,0,0,-2,-3.333,0,-251,423.901,1883.365,499.688,30.72,2837.674,3442.57,2287.09,500,50.58,6280.24,46686,4241,16214.209,1861,18075,209,0,50,23,2023,2,23,11,3,8,1,1,1
42948,23-02-23 12:00,20217.128,25189.763,28196.102,1362.69,704,17521.46,922,0,0,604,500,0,4972.636,0,0,-2,-3.333,0,-29,558.359,1918.363,498.885,30.732,3006.339,3442.57,2287.09,500,50.58,6280.24,46686,4241,16154.95,1871.5,18026,45,0,50,25,2023,2,23,12,3,8,1,1,1
42949,23-02-23 13:00,19854.197,25057.675,28127.336,1289.947,728,17241,922,0,127,601,286,0,5203.478,0,132.396,-2,-3.199,0,-178,646.471,1896.478,495.62,31.092,3069.661,3442.57,2287.09,500,50.58,6280.24,46686,4241,16560.822,1712.5,18273,322,0,50,24.6,2023,2,23,13,3,8,1,1,1
42950,23-02-23 14:00,20310.092,25244.509,28362.243,1226.654,749,17142,922,0,237,604,361,0,4934.418,0,320.424,-2,-3.333,0,-20,755.873,1839.455,494.026,28.38,3117.734,3442.57,2287.09,500,50.58,6280.24,46686,4241,16644.646,1680,18324,646,0,50,25,2023,2,23,14,3,8,1,1,1
42951,23-02-23 15:00,20720.388,25698.95,28771.588,1286.688,706,17170,921,0,336,604,613,0,4978.563,0,397.72,-2,-3.333,0,-22,830.397,1719.631,491.212,31.398,3072.638,3442.57,2287.09,500,50.58,6280.24,46686,4241,16599.108,1675.833,18274,941,0,49.5,25,2023,2,23,15,3,8,1,1,1
42952,23-02-23 16:00,21592.648,26547.58,29387.824,1294.113,727,17215.44,921,0,637,604,1031,0,4954.932,0,468.407,-2,-3.199,0,-6,846.014,1477.846,483.518,32.866,2840.244,3442.57,2287.09,500,50.58,6280.24,46686,4241,16503.976,1661.5,18165,476,0,48.5,24.6,2023,2,23,16,3,8,1,1,1
42953,23-02-23 17:00,22068.489,27092.101,29528.98,1245.816,739,17567,921,0,792,603,848,0,5023.612,0,609.821,-2,-3.333,0,-6,949.171,982.159,474.013,31.536,2436.879,3442.57,2287.09,500,50.58,6280.24,46686,4241,16525.865,1655,18180,865,0,47,23,2023,2,23,17,3,8,1,2,1
42954,23-02-23 18:00,22175.705,27956,29841.736,1294.145,739,17820,921,0,833,603,630,0,5401.296,379,645.904,-2,-3.199,0,-11,1153.572,266.762,437.424,27.978,1885.736,3442.57,2287.09,500,50.58,6280.24,46686,4241,16305.774,1664.8,17970,574,0,46,22.2,2023,2,23,18,3,8,1,2,1
42955,23-02-23 19:00,22893.72,28801.979,30514.209,1348.793,721,17694,922,0,951,606,1225,0,5529.26,379,781.052,-2,-3.333,0,-1,1283.411,10.784,387.555,30.48,1712.23,3442.57,2287.09,500,50.58,6280.24,46686,4241,16487.332,1881.4,18368,732,0,45.6,21.4,2023,2,23,19,3,8,1,2,1
42956,23-02-23 20:00,22404.18,27715.263,29130.193,1289.567,759,17448,921,0,948,602,944,0,5311.083,0,792.512,-2,-3.333,0,-5,1001.13,0.411,382.018,31.371,1414.93,3442.57,2287.09,500,50.58,6280.24,46686,4241,16512.652,1939,18451,652,0,43.9,20.6,2023,2,23,20,3,8,1,2,1
42957,23-02-23 21:00,21030.427,25614.715,26754.136,1244.353,725,17335,921,0,906,599,117,0,4584.288,0,741.626,-2,-3.199,0,-309,764.493,0,343.956,30.972,1139.421,3442.57,2287.09,500,50.58,6280.24,46686,4241,16287.965,1883,18170,965,0,42.9,20.1,2023,2,23,21,3,8,1,0,1
42958,23-02-23 22:00,20114.81,24089.517,24928.731,1155.803,713,17541,921,0,789,606,0,0,3974.707,0,485.276,-2,-3.466,0,-935,717.255,0,90.726,31.233,839.214,3442.57,2287.09,500,50.58,6280.24,46686,4241,16164.655,1869,18033,655,0,42.3,20.1,2023,2,23,22,3,8,1,0,1
42959,23-02-23 23:00,19322.42,22944.674,23647.102,1183.498,683,17600,922,0,647,605,0,0,3622.254,0,377.619,-2,-3.199,0,-1507,608.397,0,62.658,31.373,702.428,3442.57,2287.09,500,50.58,6280.24,46686,4238.383,16152.257,1843.5,17995,757,0,42.3,21,2023,2,23,23,3,8,1,0,1
42960,24-02-23 0:00,19299.769,22662.651,23244.44,1170.083,688,17728,922,0,697,604,0,0,3362.882,0,320.101,-2,-3.333,0,-1654,520.373,0,35.005,26.411,581.789,3442.57,2287.09,500,50.58,6280.24,46686,4084,16292.149,1818,18110,149,0,44.5,21,2023,2,24,0,4,8,1,0,1
42961,24-02-23 1:00,18815.384,22137.393,22724.303,1102.855,682,17813,922,0,507,604,0,0,3322.009,0,321.716,-2,-3.333,0,-2029,522.282,0,34.331,30.297,586.91,3442.57,2287.09,500,50.58,6280.24,46686,4084,15690.994,1818,17508,994,0,46,21.4,2023,2,24,1,4,8,1,0,1
42962,24-02-23 2:00,18786.805,21997.376,22693.052,1124.201,683,18024.22,922,0,223,604,0,0,3210.572,0,180.917,-2,-3.333,0,-1845,633.585,0,34.916,27.175,695.676,3442.57,2287.09,500,50.58,6280.24,46686,4228.7,15533.029,1631.717,17164,746,0,48,23.2,2023,2,24,2,4,8,1,0,1
42963,24-02-23 3:00,18775.668,22192.522,22919.032,1122.671,689,18224,922,0,262,605,0,0,3416.854,0,0,-2,-3.333,0,-1921,676.995,0,35.046,14.469,726.51,3442.57,2287.09,500,50.58,6280.24,46686,4420,15182.352,1645,16827,352,0,50,23.2,2023,2,24,3,4,8,1,0,1
42964,24-02-23 4:00,19847.668,23373.097,24138.768,1251.078,696,18486,923,0,252,603,0,0,3525.43,0,0,-2,-3.333,0,-1107,724.356,0,34.623,6.692,765.671,3442.57,2287.09,500,50.58,6280.24,46686,4420,15173.34,1730.233,16903,573,0,52,23.2,2023,2,24,4,4,8,1,0,1
42965,24-02-23 5:00,21678.668,25763.356,26509.895,1218.257,708,18968,923,0,250,602,432,0,4084.688,0,0,-2,-3.333,0,-199,663.154,0.046,72.557,10.782,746.539,3442.57,2287.09,500,50.58,6280.24,46686,4479.2,14915.937,1603.683,16519,62,0,52.5,23.2,2023,2,24,5,4,8,1,0,1
42966,24-02-23 6:00,22805,27163.822,27948.697,1245.674,734,19169,923,0,251,602,1151,0,4358.822,0,0,-2,0,0,-23,512.273,69.914,177.678,25.01,784.875,3442.57,2287.09,500,50.58,6280.24,46686,5012,14579.578,1545.583,16125,161,0,52.5,23.2,2023,2,24,6,4,8,1,0,1
42967,24-02-23 7:00,21793.4,26424.528,27747.285,1173.435,705,19291.4,923,0,263,606,33,0,4631.128,0,0,-2,0,0,-26,390.231,712.534,192.578,27.414,1322.757,3442.57,2287.09,500,50.58,6280.24,46686,5012,14693.323,1541.667,16234,99,0,51,21.8,2023,2,24,7,4,8,1,0,1
42968,24-02-23 8:00,21779,26417.913,28592.247,1224.038,719,19176,923,0,256,605,130,0,4638.913,0,0,-2,0,0,-28,369.989,1418.009,358.109,28.227,2174.334,3442.57,2287.09,500,50.58,6280.24,46686,5012,14683.263,1558,16241,263,0,51,21.8,2023,2,24,8,4,8,1,1,1
42969,24-02-23 9:00,21131.8,25905.584,28576.921,1241.763,736,18857,923,0,37,608,0,0,4773.784,0,0,-2,-1.2,0,-26,442.826,1722.132,477.318,29.061,2671.337,3442.57,2287.09,500,50.58,6280.24,46686,5012,14738.702,1619,16357,702,0,50.5,21.8,2023,2,24,9,4,8,1,1,1
42970,24-02-23 10:00,20853.267,25669.812,28599.545,1307.021,719,18578,922,0,0,605,89,0,4816.545,0,0,-2,-1.733,0,-56,570.75,1881.367,451.41,26.206,2929.733,3442.57,2287.09,500,50.58,6280.24,46686,5012,15147.735,1607.583,16755,319,0,50.5,22.2,2023,2,24,10,4,8,1,1,1
42971,24-02-23 11:00,20318.267,25292.608,28609.429,1388.885,733,18510,922,0,0,600,0,0,4974.341,0,0,-2,-1.733,0,-443,878.041,1960.481,448.978,29.321,3316.821,3442.57,2287.09,500,50.58,6280.24,46686,5012,15214.616,1614,16828,616,0,50.5,22.2,2023,2,24,11,4,8,1,1,1
42972,24-02-23 12:00,19800.4,24983.844,28570.693,1277.394,727,18526,922,0,0,602,0,0,5183.443,0,0,-2,-1.6,0,-973,1149.358,1966.252,442.087,29.152,3586.849,3442.57,2287.09,500,50.58,6280.24,46686,5012,15235.414,1614,16849,414,0,50.5,23,2023,2,24,12,4,8,1,1,1
42973,24-02-23 13:00,19195.267,24431.389,28318.058,1226.675,757,18426,921,0,0,603,0,0,5236.122,0,0,-2,-1.733,0,-1508,1494.827,1919.252,444.827,27.763,3886.669,3442.57,2287.09,500,50.58,6280.24,46686,5012,15279.414,1646.45,16925,864,0,52,24.6,2023,2,24,13,4,8,1,1,1
42974,24-02-23 14:00,19465.267,24269.056,28434.336,1262.861,753,18478,921,0,0,606,0,0,4803.789,0,0,-2,-1.733,0,-1289,1829.539,1857.897,448.455,29.389,4165.28,3442.57,2287.09,500,50.58,6280.24,46686,5012,15334.35,1648.267,16982,616,0,53,25.4,2023,2,24,14,4,8,1,1,1
42975,24-02-23 15:00,19487.4,24280.785,28576.899,1374.017,708,18281,921,0,0,600,0,0,4793.385,0,0,-2,-1.6,0,-1019,2137.955,1683.827,441.339,32.993,4296.114,3442.57,2287.09,500,50.58,6280.24,46686,5012,15353.872,1666,17019,872,0,54,26.2,2023,2,24,15,4,8,1,1,1
42976,24-02-23 16:00,19592.267,24490.941,28716.295,1166.846,714,18400,921,0,0,601,0,0,4831.624,67.05,0,-2,-1.733,0,-1040,2302.805,1438.789,452.066,31.694,4225.354,3442.57,2287.09,500,50.58,6280.24,46686,5012,15203.657,1666,16869,657,0,54.5,27,2023,2,24,16,4,8,1,1,1
42977,24-02-23 17:00,20153.267,25087.064,28855.38,1304.196,775,18547,921,0,0,603,0,0,4902.364,31.433,0,-2,-1.733,0,-689,2328.905,937.472,467.992,33.947,3768.316,3442.57,2287.09,500,50.58,6280.24,46686,5012,15199.585,1675.867,16875,451,0,56,27.8,2023,2,24,17,4,8,1,2,1
42978,24-02-23 18:00,20685.4,25889.055,28794.599,1350.849,734,18554,921,0,0,602,144,0,5036.655,167,0,-2,-1.6,0,-266,2210.651,246.918,416.613,31.362,2905.544,3442.57,2287.09,500,50.58,6280.24,46686,5012,15022.112,1740.117,16762,228,0,57.5,29,2023,2,24,18,4,8,1,2,1
42979,24-02-23 19:00,21648.4,26957.631,29436.779,1424.725,719,18678,921,0,0,604,740,0,5172.298,136.933,0,-2,-1.6,0,-10,2062.888,10.458,373.743,32.059,2479.148,3442.57,2287.09,500,50.58,6280.24,46686,5012,14946.153,1747,16693,153,0,57.5,29,2023,2,24,19,4,8,1,2,1
